date,temperature_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2_day,rainfall_mm,cloud_cover_pct,site_name,latitude,longitude,data_source,load_timestamp
2025-03-25,29.46,29.19,4.3,6.8753,0.0,5.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-26,28.62,47.87,5.05,6.9149,0.0,4.06,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-27,27.36,35.44,4.41,6.8849,0.0,10.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-28,26.57,9.03,4.75,7.1858,0.0,26.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-29,26.01,7.86,3.89,6.5719,0.0,44.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-30,27.91,8.68,3.36,7.0603,0.0,18.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-03-31,29.86,9.98,2.26,7.0078,0.0,9.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-01,30.06,16.25,2.7,7.0486,0.0,6.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-02,30.8,20.05,3.04,7.0526,0.0,6.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-03,31.34,31.96,4.19,6.9778,0.0,6.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-04,32.02,29.85,3.97,6.9168,0.0,6.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-05,32.39,28.37,5.31,6.72,0.0,5.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-06,33.5,27.06,6.82,6.8959,0.0,5.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-07,32.94,34.84,6.82,7.0135,0.0,6.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-08,32.82,36.26,5.36,7.2336,0.0,7.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-09,32.92,27.98,5.44,7.1724,0.0,12.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-10,32.52,29.96,6.85,6.972,0.0,11.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-11,31.55,53.18,6.94,6.6257,0.0,3.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-12,32.3,50.41,6.78,6.9972,0.0,4.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-13,32.25,46.19,7.15,7.3318,0.0,4.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-14,32.1,46.45,7.41,7.0594,0.0,6.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-15,33.08,50.74,5.81,6.9166,0.0,3.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-16,33.64,48.58,7.06,6.8352,0.0,4.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-17,33.48,46.59,7.78,7.0723,0.0,5.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-18,32.86,44.94,7.14,7.5384,0.0,5.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-19,31.83,48.89,7.95,7.0918,0.0,5.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-20,32.2,45.62,5.53,6.5568,0.0,12.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-21,32.13,37.66,4.24,7.0056,0.0,5.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-22,32.9,32.15,3.13,7.1525,0.0,5.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-23,33.29,34.03,3.99,7.4136,0.0,4.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-24,33.53,33.37,5.11,7.4789,0.0,5.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-25,33.52,40.69,5.5,7.2502,0.0,5.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-26,33.53,45.66,4.96,7.2142,0.0,4.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-27,34.44,42.84,6.52,7.194,0.0,3.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-28,35.09,36.01,7.26,7.279,0.0,3.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-29,34.84,41.03,6.53,7.3704,0.0,3.93,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-04-30,34.55,40.91,7.83,7.4412,0.0,6.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-01,33.54,42.44,7.75,7.2384,0.0,4.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-02,33.45,44.99,6.65,7.033,0.0,2.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-03,32.79,51.33,5.75,6.6206,0.0,16.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-04,32.6,54.94,6.29,5.2687,0.04,64.29,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-05,32.81,55.48,7.71,5.04,0.76,71.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-06,31.92,56.04,2.76,4.1609,5.76,75.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-07,32.45,53.43,3.03,5.9611,2.47,28.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-08,31.95,58.27,3.21,5.8534,5.18,37.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-09,31.41,59.75,1.52,6.6338,1.99,28.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-10,32.8,52.36,2.04,5.9899,1.19,27.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-11,33.83,50.04,3.61,6.5558,0.17,19.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-12,33.8,49.75,4.8,7.0219,0.84,6.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-13,33.82,47.36,5.1,7.339,0.0,9.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-14,33.98,48.61,4.62,7.4976,0.0,9.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-15,35.15,45.33,4.26,7.44,0.0,7.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-16,35.37,45.79,5.32,7.4227,0.09,9.09,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-17,34.49,47.85,6.29,7.3903,0.0,5.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-18,35.32,48.09,5.67,7.0927,0.01,14.04,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-19,35.44,49.19,5.96,7.147,0.0,21.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-20,35.74,46.19,5.94,7.0267,0.0,29.08,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-21,35.23,47.4,5.92,6.7601,0.0,13.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-22,36.09,45.46,6.54,7.0474,0.0,3.72,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-23,36.2,42.81,5.83,7.2382,0.0,5.91,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-24,36.76,40.82,6.97,7.4654,0.0,9.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-25,36.98,43.59,5.98,6.8993,0.1,8.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-26,36.17,45.22,5.84,5.6834,0.04,63.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-27,36.0,47.58,6.55,5.3582,0.0,75.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-28,35.68,49.39,6.82,5.5678,0.34,55.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-29,35.75,48.87,5.93,5.383,0.52,68.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-30,34.75,49.8,7.64,6.2561,5.52,26.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-05-31,33.05,59.7,9.81,6.1642,0.0,31.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-01,33.24,55.44,8.8,5.9777,0.0,42.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-02,33.32,53.96,7.21,5.915,0.0,51.42,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-03,33.6,50.0,7.31,6.1678,0.09,31.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-04,33.32,50.79,6.43,6.672,0.03,25.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-05,34.02,47.9,5.68,6.9542,0.01,11.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-06,33.76,49.05,6.16,7.1796,0.0,9.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-07,33.64,49.43,6.92,7.2958,0.0,16.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-08,33.63,52.83,6.92,7.2293,0.05,20.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-09,33.99,50.87,6.99,7.0802,0.0,13.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-10,34.88,47.1,7.01,7.1146,0.0,10.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-11,35.18,46.49,7.15,6.745,0.0,65.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-12,35.83,48.34,6.33,7.0867,0.01,20.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-13,36.19,48.96,5.95,5.4806,0.66,83.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-14,34.67,53.28,5.14,5.8291,0.46,66.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-15,34.09,55.94,4.03,3.4543,2.2,98.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-16,32.82,60.08,1.84,3.2016,10.3,99.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-17,30.94,74.16,4.06,3.2815,32.16,96.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-18,31.74,72.07,7.5,6.0905,13.71,58.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-19,32.16,66.09,9.05,4.5998,0.0,92.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-20,31.71,66.91,7.19,4.9925,0.0,76.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-21,31.07,71.21,6.07,3.4349,0.57,96.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-22,31.09,72.52,5.21,2.627,4.89,98.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-23,31.51,71.11,6.47,3.1702,4.68,97.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-24,31.03,72.45,5.68,4.308,0.09,88.86,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-25,31.42,70.24,3.32,3.0074,0.01,99.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-26,31.15,72.05,2.72,4.5818,8.6,92.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-27,29.16,81.31,4.21,3.409,12.69,98.55,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-28,30.42,74.97,4.64,4.4177,2.91,84.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-29,29.87,74.58,7.5,4.9975,6.79,89.14,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-06-30,30.51,74.92,6.78,3.8966,7.08,94.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-01,31.3,70.5,6.52,4.5492,3.73,80.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-02,30.96,71.65,5.7,4.3222,0.74,96.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-03,30.66,73.25,4.59,2.9026,8.81,99.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-04,28.98,83.52,4.6,3.3612,7.63,97.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-05,30.1,77.72,4.87,4.3394,2.52,83.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-06,28.73,86.31,5.01,2.5253,46.07,97.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-07,28.64,83.59,4.84,2.8591,17.37,99.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-08,29.63,78.64,4.87,3.8998,3.44,67.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-09,29.87,76.54,5.38,4.3697,0.93,61.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-10,30.25,75.35,5.28,4.667,1.38,71.52,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-11,29.26,78.86,4.31,4.7688,1.19,67.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-12,30.28,75.07,3.9,5.1958,2.02,84.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-13,31.03,72.71,4.92,5.7696,0.09,67.1,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-14,30.59,75.14,5.66,4.596,1.15,72.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-15,30.62,74.95,5.66,5.4634,1.2,74.21,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-16,30.6,72.9,4.97,5.1406,0.03,69.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-17,30.16,72.68,4.53,5.557,0.05,72.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-18,30.62,70.2,4.48,4.5002,2.62,92.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-19,28.42,81.97,5.26,1.6248,23.8,99.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-20,29.87,80.81,4.79,4.1878,12.43,91.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-21,29.52,80.29,5.22,3.8983,2.97,94.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-22,30.3,75.12,5.39,6.1061,0.19,65.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-23,30.22,74.02,6.64,5.1955,0.5,67.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-24,30.39,73.76,5.61,4.4194,0.32,77.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-25,30.77,74.16,5.01,4.1335,1.02,69.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-26,31.14,72.38,4.79,4.0946,1.96,90.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-27,29.86,75.07,6.21,2.4883,1.38,99.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-28,30.88,71.88,6.84,3.7164,0.14,99.12,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-29,29.98,73.46,7.7,2.9616,0.0,99.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-30,29.62,74.02,6.99,3.5942,0.0,94.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-07-31,29.57,75.0,5.65,4.0747,0.06,97.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-01,29.39,72.78,6.09,4.0212,0.03,79.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-02,29.42,71.73,5.54,4.5677,0.01,67.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-03,30.11,70.5,5.52,4.9951,1.59,78.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-04,30.08,71.94,6.12,4.4335,0.6,72.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-05,28.44,77.3,5.34,5.221,0.31,95.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-06,29.81,71.18,5.57,5.1667,0.33,44.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-07,29.82,68.85,5.34,5.077,0.02,48.26,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-08,29.63,69.83,5.72,5.1218,0.0,67.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-09,30.04,67.73,5.27,4.8422,0.01,84.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-10,29.56,69.21,5.6,4.745,0.02,72.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-11,29.96,69.14,5.95,5.0784,0.02,72.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-12,30.19,68.83,6.17,4.5197,0.01,76.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-13,28.93,74.11,4.62,4.1616,0.3,89.57,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-14,29.75,71.18,2.06,3.737,0.03,96.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-15,31.39,65.6,2.74,4.9848,0.06,79.3,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-16,30.1,72.26,3.23,4.711,10.51,82.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-17,30.22,75.28,1.76,5.8171,3.56,70.67,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-18,31.41,71.95,2.14,5.5718,7.59,70.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-19,31.02,74.52,2.83,4.073,8.37,87.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-20,30.74,75.77,2.78,4.0452,12.31,91.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-21,28.46,86.11,3.69,3.6053,18.44,99.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-22,28.58,81.36,5.86,3.1906,3.83,99.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-23,29.24,77.18,7.09,4.5655,4.7,69.14,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-24,29.09,78.17,6.89,3.821,3.61,56.31,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-25,29.93,75.1,5.8,3.8455,1.29,72.5,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-26,29.7,74.39,5.2,4.1196,0.0,68.62,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-27,29.8,73.53,3.78,5.401,0.0,60.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-28,30.01,72.93,4.06,5.2781,0.01,72.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-29,30.82,68.4,3.83,5.4132,0.19,77.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-30,29.88,73.35,4.36,4.3812,0.09,87.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-08-31,30.12,72.31,5.39,4.8302,0.45,75.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-01,29.68,70.75,6.38,4.5072,0.02,58.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-02,29.58,71.07,5.0,4.5103,0.0,45.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-03,29.67,69.07,3.69,5.1713,0.13,46.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-04,30.62,67.52,4.21,5.7919,4.87,59.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-05,30.41,71.89,5.05,4.4796,17.25,83.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-06,29.98,75.1,6.05,3.9463,20.2,89.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-07,28.01,83.98,6.67,0.7975,49.56,99.19,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-08,26.59,89.01,8.96,1.7736,56.2,99.54,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-09,26.73,84.61,6.33,3.9305,17.52,71.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-10,27.27,80.93,4.79,4.9116,2.38,41.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-11,27.3,80.55,4.33,5.4271,0.76,43.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-12,27.81,79.8,4.04,6.0038,0.0,41.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-13,28.08,78.53,3.56,6.181,0.02,26.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-14,28.34,77.48,4.45,6.2189,0.06,51.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-15,28.15,78.79,5.29,5.6738,0.0,50.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-16,28.6,78.69,4.67,5.0441,0.01,41.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-17,28.81,77.93,3.88,5.2514,0.0,60.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-18,29.05,76.54,3.46,5.4967,0.0,49.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
