date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2025-07-21,Khavda Renewable Energy Park,45.800808130924,2.626451851851851,48.42725998277586,48.43,39710.35,24213.63,1805.02,39.71,24.21,0.0
2025-07-22,Khavda Renewable Energy Park,100.139977473536,3.27720963648834,103.41718711002434,103.42,84802.09,51708.59,3854.64,84.8,51.71,0.0
2025-07-23,Khavda Renewable Energy Park,82.83343954806799,11.577496844993137,94.41093639306112,94.41,77416.97,47205.47,3518.95,77.42,47.21,0.0
2025-07-24,Khavda Renewable Energy Park,63.290381654737615,4.2680750000000005,67.55845665473761,67.56,55397.93,33779.23,2518.09,55.4,33.78,0.0
2025-07-25,Khavda Renewable Energy Park,64.720830742491,1.9493898148148137,66.67022055730581,66.67,54669.58,33335.11,2484.98,54.67,33.34,0.0
2025-07-26,Khavda Renewable Energy Park,49.89190789235841,1.3767960562414263,51.26870394859984,51.27,42040.34,25634.35,1910.92,42.04,25.63,0.0
2025-07-27,Khavda Renewable Energy Park,26.93984893523,7.940093518518519,34.87994245374852,34.88,28601.55,17439.97,1300.07,28.6,17.44,0.0
2025-07-28,Khavda Renewable Energy Park,40.4458223794944,13.592651851851848,54.03847423134625,54.04,44311.55,27019.24,2014.16,44.31,27.02,0.0
2025-07-29,Khavda Renewable Energy Park,32.1298047295104,24.92321673525377,57.05302146476417,57.05,46783.48,28526.51,2126.52,46.78,28.53,0.0
2025-07-30,Khavda Renewable Energy Park,41.91389726302239,15.24857314814815,57.16247041117055,57.16,46873.23,28581.24,2130.6,46.87,28.58,0.0
2025-07-31,Khavda Renewable Energy Park,45.3356308115172,4.467331104252403,49.8029619157696,49.8,40838.43,24901.48,1856.29,40.84,24.9,0.0
2025-08-01,Khavda Renewable Energy Park,56.84540187696481,7.082489814814814,63.92789169177962,63.93,52420.87,31963.95,2382.77,52.42,31.96,0.0
2025-08-02,Khavda Renewable Energy Park,73.639709566368,3.933794513031549,77.57350407939954,77.57,63610.27,38786.75,2891.38,63.61,38.79,0.0
2025-08-03,Khavda Renewable Energy Park,71.21321357043959,3.8415999999999983,75.05481357043959,75.05,61544.95,37527.41,2797.5,61.54,37.53,0.0
2025-08-04,Khavda Renewable Energy Park,67.492919391612,7.290785185185185,74.78370457679719,74.78,61322.64,37391.85,2787.39,61.32,37.39,0.0
2025-08-05,Khavda Renewable Energy Park,60.49798447686401,3.0758,63.57378447686401,63.57,52130.5,31786.89,2369.57,52.13,31.79,0.0
2025-08-06,Khavda Renewable Energy Park,102.227562768408,4.074833710562414,106.3023964789704,106.3,87167.97,53151.2,3962.18,87.17,53.15,0.0
2025-08-07,Khavda Renewable Energy Park,97.277476262824,3.0758,100.353276262824,100.35,82289.69,50176.64,3740.44,82.29,50.18,0.0
2025-08-08,Khavda Renewable Energy Park,82.05430852684562,4.830779698216733,86.88508822506235,86.89,71245.77,43442.54,3238.44,71.25,43.44,0.0
2025-08-09,Khavda Renewable Energy Park,63.9802036711552,2.8079417352537703,66.78814540640897,66.79,54766.28,33394.07,2489.38,54.77,33.39,0.0
2025-08-10,Khavda Renewable Energy Park,72.24232951936,4.219204389574759,76.46153390893475,76.46,62698.46,38230.77,2849.93,62.7,38.23,0.0
2025-08-11,Khavda Renewable Energy Park,77.258020967424,6.162778635116598,83.4207996025406,83.42,68405.06,41710.4,3109.32,68.41,41.71,0.0
2025-08-12,Khavda Renewable Energy Park,65.91162040383583,7.6469509945130305,73.55857139834886,73.56,60318.03,36779.29,2741.73,60.32,36.78,0.0
2025-08-13,Khavda Renewable Energy Park,52.10729649322562,1.0206000000000004,53.12789649322562,53.13,43564.88,26563.95,1980.22,43.56,26.56,0.0
2025-08-14,Khavda Renewable Energy Park,42.44912916255,0.0,42.44912916255,42.45,34808.29,21224.56,1582.2,34.81,21.22,0.0
2025-08-15,Khavda Renewable Energy Park,70.02168409473599,0.0,70.02168409473599,70.02,57417.78,35010.84,2609.9,57.42,35.01,0.0
2025-08-16,Khavda Renewable Energy Park,63.98275855664,0.0029207475994513,63.985679304239454,63.99,52468.26,31992.84,2384.92,52.47,31.99,0.0
2025-08-17,Khavda Renewable Energy Park,90.2157883982564,0.0,90.2157883982564,90.22,73976.95,45107.89,3362.59,73.98,45.11,0.0
2025-08-18,Khavda Renewable Energy Park,86.29597208443639,0.0,86.29597208443639,86.3,70762.7,43147.99,3216.49,70.76,43.15,0.0
2025-08-19,Khavda Renewable Energy Park,51.82404139154,0.0,51.82404139154,51.82,42495.71,25912.02,1931.62,42.5,25.91,0.0
2025-08-20,Khavda Renewable Energy Park,48.790429577208016,0.0,48.790429577208016,48.79,40008.15,24395.21,1818.55,40.01,24.4,0.0
2025-08-21,Khavda Renewable Energy Park,39.53767737695161,0.0788601851851851,39.6165375621368,39.62,32485.56,19808.27,1476.62,32.49,19.81,0.0
2025-08-22,Khavda Renewable Energy Park,35.035090400772,5.615761042524007,40.650851443296006,40.65,33333.7,20325.43,1515.17,33.33,20.33,0.0
2025-08-23,Khavda Renewable Energy Park,72.221559472128,16.42405703017832,88.64561650230632,88.65,72689.41,44322.81,3304.06,72.69,44.32,0.0
2025-08-24,Khavda Renewable Energy Park,68.43775223069399,14.130558401920434,82.56831063261443,82.57,67706.01,41284.16,3077.55,67.71,41.28,0.0
2025-08-25,Khavda Renewable Energy Park,58.57119697275,5.269684499314129,63.840881472064126,63.84,52349.52,31920.44,2379.52,52.35,31.92,0.0
2025-08-26,Khavda Renewable Energy Park,65.39271464510401,2.5561042524005493,67.94881889750455,67.95,55718.03,33974.41,2532.64,55.72,33.97,0.0
2025-08-27,Khavda Renewable Energy Park,92.4458449112,0.1139185185185184,92.55976342971852,92.56,75899.01,46279.88,3449.96,75.9,46.28,0.0
2025-08-28,Khavda Renewable Energy Park,80.64666203424821,0.2859091906721533,80.93257122492037,80.93,66364.71,40466.29,3016.58,66.36,40.47,0.0
2025-08-29,Khavda Renewable Energy Park,78.00574231164,0.1372602537722908,78.1430025654123,78.14,64077.26,39071.5,2912.6,64.08,39.07,0.0
2025-08-30,Khavda Renewable Energy Park,56.28950338176001,0.6038474622770922,56.8933508440371,56.89,46652.55,28446.68,2120.57,46.65,28.45,0.0
2025-08-31,Khavda Renewable Energy Park,71.4356665218944,3.27720963648834,74.71287615838274,74.71,61264.56,37356.44,2784.75,61.26,37.36,0.0
2025-09-01,Khavda Renewable Energy Park,78.68095488633601,9.269592043895743,87.95054693023175,87.95,72119.45,43975.27,3278.16,72.12,43.98,0.0
2025-09-02,Khavda Renewable Energy Park,88.3448827615816,1.920438957475994,90.2653217190576,90.27,74017.56,45132.66,3364.43,74.02,45.13,0.0
2025-09-03,Khavda Renewable Energy Park,100.7693351434352,0.0788601851851851,100.8481953286204,100.85,82695.52,50424.1,3758.89,82.7,50.42,0.0
2025-09-04,Khavda Renewable Energy Park,100.1316600447504,0.4252718449931413,100.55693188974354,100.56,82456.68,50278.47,3748.03,82.46,50.28,0.0
2025-09-05,Khavda Renewable Energy Park,60.4954100086776,2.068102709190671,62.56351271786827,62.56,51302.08,31281.76,2331.91,51.3,31.28,0.0
2025-09-06,Khavda Renewable Energy Park,49.02838176378558,6.8109867969821645,55.83936856076775,55.84,45788.28,27919.68,2081.29,45.79,27.92,0.0
2025-09-07,Khavda Renewable Energy Park,8.772181681065,11.86611937585734,20.638301056922337,20.64,16923.41,10319.15,769.25,16.92,10.32,0.0
2025-09-08,Khavda Renewable Energy Park,19.5192790247136,50.82171303155008,70.34099205626369,70.34,57679.61,35170.5,2621.8,57.68,35.17,0.0
2025-09-09,Khavda Renewable Energy Park,61.47191551377801,8.864275,70.336190513778,70.34,57675.68,35168.1,2621.62,57.68,35.17,0.0
2025-09-10,Khavda Renewable Energy Park,100.86108652305842,1.3767960562414263,102.23788257929984,102.24,83835.06,51118.94,3810.68,83.84,51.12,0.0
2025-09-11,Khavda Renewable Energy Park,109.570338087826,0.5647619684499315,110.13510005627592,110.14,90310.78,55067.55,4105.04,90.31,55.07,0.0
2025-09-12,Khavda Renewable Energy Park,122.4430740140168,0.2700290809327847,122.7131030949496,122.71,100624.74,61356.55,4573.85,100.62,61.36,0.0
2025-09-13,Khavda Renewable Energy Park,141.07911719624798,0.042157475994513,141.1212746722425,141.12,115719.45,70560.64,5259.98,115.72,70.56,0.01
2025-09-14,Khavda Renewable Energy Park,116.8793086386552,0.7318372770919067,117.6111459157471,117.61,96441.14,58805.57,4383.69,96.44,58.81,0.0
2025-09-15,Khavda Renewable Energy Park,107.354547790006,2.8828162894375864,110.2373640794436,110.24,90394.64,55118.68,4108.85,90.39,55.12,0.0
2025-09-16,Khavda Renewable Energy Park,102.943876353472,1.1180466735253771,104.06192302699738,104.06,85330.78,52030.96,3878.67,85.33,52.03,0.0
2025-09-17,Khavda Renewable Energy Park,90.51265574695962,0.163590672153635,90.67624641911326,90.68,74354.52,45338.12,3379.75,74.35,45.34,0.0
2025-09-18,Khavda Renewable Energy Park,104.561305771868,0.0233659807956104,104.5846717526636,104.58,85759.43,52292.34,3898.16,85.76,52.29,0.0
2025-09-19,Khavda Renewable Energy Park,123.4697836065408,0.0788601851851851,123.54864379172598,123.55,101309.89,61774.32,4605.0,101.31,61.77,0.0
2025-09-20,Khavda Renewable Energy Park,125.89776074304,0.5906249999999996,126.48838574304,126.49,103720.48,63244.19,4714.57,103.72,63.24,0.0
2025-09-21,Khavda Renewable Energy Park,109.355318036096,0.5775969821673523,109.93291501826334,109.93,90144.99,54966.46,4097.5,90.14,54.97,0.0
2025-09-22,Khavda Renewable Energy Park,112.9714488066164,0.6587105624142665,113.63015936903068,113.63,93176.73,56815.08,4235.31,93.18,56.82,0.0
2025-09-23,Khavda Renewable Energy Park,143.4885817621476,1.2429361796982177,144.7315179418458,144.73,118679.84,72365.76,5394.54,118.68,72.37,0.01
2025-09-24,Khavda Renewable Energy Park,129.9982596730972,0.457694375857339,130.45595404895454,130.46,106973.88,65227.98,4862.45,106.97,65.23,0.0
2025-09-25,Khavda Renewable Energy Park,147.97761401006764,1.920438957476e-06,147.9776159305066,147.98,121341.65,73988.81,5515.53,121.34,73.99,0.01
2025-09-26,Khavda Renewable Energy Park,144.36175705385722,0.0,144.36175705385722,144.36,118376.64,72180.88,5380.76,118.38,72.18,0.01
2025-09-27,Khavda Renewable Energy Park,122.781688614816,0.0,122.781688614816,122.78,100680.98,61390.84,4576.41,100.68,61.39,0.0
2025-09-28,Khavda Renewable Energy Park,86.034596674312,0.6172658093278464,86.65186248363985,86.65,71054.53,43325.93,3229.75,71.05,43.33,0.0
2025-09-29,Khavda Renewable Energy Park,63.736090803231,0.0016465363511659,63.73773733958217,63.74,52264.94,31868.87,2375.68,52.26,31.87,0.0
2025-09-30,Khavda Renewable Energy Park,44.4627082064088,2.19153988340192,46.65424808981072,46.65,38256.48,23327.12,1738.93,38.26,23.33,0.0
2025-10-01,Khavda Renewable Energy Park,35.334108856299004,2.698078463648834,38.03218731994784,38.03,31186.39,19016.09,1417.56,31.19,19.02,0.0
2025-10-02,Khavda Renewable Energy Park,28.48897498004801,7.503125000000001,35.99209998004801,35.99,29513.52,17996.05,1341.52,29.51,18.0,0.0
2025-10-03,Khavda Renewable Energy Park,26.554776048416,1.0206000000000004,27.575376048416004,27.58,22611.81,13787.69,1027.81,22.61,13.79,0.0
2025-10-04,Khavda Renewable Energy Park,111.876187817856,0.0016465363511659,111.87783435420717,111.88,91739.82,55938.92,4169.99,91.74,55.94,0.0
2025-10-05,Khavda Renewable Energy Park,104.54114697447082,1.4954227709190666,106.03656974538988,106.04,86949.99,53018.28,3952.27,86.95,53.02,0.0
2025-10-06,Khavda Renewable Energy Park,111.01371968037118,7.22090593278464,118.23462561315584,118.23,96952.39,59117.31,4406.93,96.95,59.12,0.0
2025-10-07,Khavda Renewable Energy Park,138.2583543710688,0.5906249999999996,138.8489793710688,138.85,113856.16,69424.49,5175.28,113.86,69.42,0.01
2025-10-08,Khavda Renewable Energy Park,136.28809436634918,0.0,136.28809436634918,136.29,111756.24,68144.05,5079.83,111.76,68.14,0.01
2025-10-09,Khavda Renewable Energy Park,121.92293822632,0.0,121.92293822632,121.92,99976.81,60961.47,4544.4,99.98,60.96,0.0
2025-10-10,Khavda Renewable Energy Park,122.4104416873184,0.0,122.4104416873184,122.41,100376.56,61205.22,4562.57,100.38,61.21,0.0
2025-10-11,Khavda Renewable Energy Park,129.40453630051204,0.0,129.40453630051204,129.4,106111.72,64702.27,4823.26,106.11,64.7,0.0
2025-10-12,Khavda Renewable Energy Park,155.46827117789,0.0,155.46827117789,155.47,127483.98,77734.14,5794.73,127.48,77.73,0.01
2025-10-13,Khavda Renewable Energy Park,155.59716885081602,0.0,155.59716885081602,155.6,127589.68,77798.58,5799.53,127.59,77.8,0.01
2025-10-14,Khavda Renewable Energy Park,158.899381227312,0.0,158.899381227312,158.9,130297.49,79449.69,5922.61,130.3,79.45,0.01
2025-10-15,Khavda Renewable Energy Park,161.2954932429368,0.0,161.2954932429368,161.3,132262.3,80647.75,6011.92,132.26,80.65,0.01
2025-10-16,Khavda Renewable Energy Park,160.388733794212,0.0,160.388733794212,160.39,131518.76,80194.37,5978.13,131.52,80.19,0.01
2025-10-17,Khavda Renewable Energy Park,156.86126401770002,0.0,156.86126401770002,156.86,128626.24,78430.63,5846.65,128.63,78.43,0.01
2025-10-18,Khavda Renewable Energy Park,155.75281839392002,0.0,155.75281839392002,155.75,127717.31,77876.41,5805.33,127.72,77.88,0.01
2025-10-19,Khavda Renewable Energy Park,153.2393709081928,0.0,153.2393709081928,153.24,125656.28,76619.69,5711.65,125.66,76.62,0.01
2025-10-20,Khavda Renewable Energy Park,151.2753398816,0.0,151.2753398816,151.28,124045.78,75637.67,5638.44,124.05,75.64,0.01
2025-10-21,Khavda Renewable Energy Park,142.658665860018,0.0,142.658665860018,142.66,116980.11,71329.33,5317.28,116.98,71.33,0.01
2025-10-22,Khavda Renewable Energy Park,134.1092607641468,0.0,134.1092607641468,134.11,109969.59,67054.63,4998.62,109.97,67.05,0.0
2025-10-23,Khavda Renewable Energy Park,139.4093512385288,0.0037508573388203,139.41310209586763,139.41,114318.74,69706.55,5196.31,114.32,69.71,0.01
2025-10-24,Khavda Renewable Energy Park,130.742449877424,0.0004148148148148,130.7428646922388,130.74,107209.15,65371.43,4873.14,107.21,65.37,0.0
2025-10-25,Khavda Renewable Energy Park,127.5166538750104,0.2778935185185183,127.79454739352892,127.79,104791.53,63897.27,4763.25,104.79,63.9,0.0
2025-10-26,Khavda Renewable Energy Park,59.1928970393552,1.1382518518518514,60.33114889120705,60.33,49471.54,30165.57,2248.71,49.47,30.17,0.0
2025-10-27,Khavda Renewable Energy Park,39.8346062623872,1.471173148148148,41.30577941053535,41.31,33870.74,20652.89,1539.58,33.87,20.65,0.0
2025-10-28,Khavda Renewable Energy Park,33.41924540262001,6.416882475994514,39.83612787861452,39.84,32665.62,19918.06,1484.8,32.67,19.92,0.0
2025-10-29,Khavda Renewable Energy Park,35.176563290000004,1.4234632030178316,36.60002649301784,36.6,30012.02,18300.01,1364.18,30.01,18.3,0.0
2025-10-30,Khavda Renewable Energy Park,33.78336697335601,0.7470834019204388,34.53045037527645,34.53,28314.97,17265.23,1287.04,28.31,17.27,0.0
2025-10-31,Khavda Renewable Energy Park,70.40579951613121,0.3024,70.70819951613122,70.71,57980.72,35354.1,2635.49,57.98,35.35,0.0
2025-11-01,Khavda Renewable Energy Park,70.289914233616,0.0,70.289914233616,70.29,57637.73,35144.96,2619.9,57.64,35.14,0.0
2025-11-02,Khavda Renewable Energy Park,59.1813395908416,0.0,59.1813395908416,59.18,48528.7,29590.67,2205.85,48.53,29.59,0.0
2025-11-03,Khavda Renewable Energy Park,75.94310273813119,0.072199622770919,76.01530236090211,76.02,62332.55,38007.65,2833.3,62.33,38.01,0.0
2025-11-04,Khavda Renewable Energy Park,140.79893957110082,0.0004148148148148,140.79935438591562,140.8,115455.47,70399.68,5247.98,115.46,70.4,0.01
2025-11-05,Khavda Renewable Energy Park,136.35517578242562,0.0,136.35517578242562,136.36,111811.24,68177.59,5082.33,111.81,68.18,0.01
2025-11-06,Khavda Renewable Energy Park,144.11161044499997,0.0,144.11161044499997,144.11,118171.52,72055.81,5371.43,118.17,72.06,0.01
2025-11-07,Khavda Renewable Energy Park,142.66195273,0.0,142.66195273,142.66,116982.8,71330.98,5317.4,116.98,71.33,0.01
2025-11-08,Khavda Renewable Energy Park,139.66642689999998,0.0,139.66642689999998,139.67,114526.47,69833.21,5205.75,114.53,69.83,0.01
2025-11-09,Khavda Renewable Energy Park,141.0367739,0.0,141.0367739,141.04,115650.15,70518.39,5256.82,115.65,70.52,0.01
2025-11-10,Khavda Renewable Energy Park,139.8523126,0.0,139.8523126,139.85,114678.9,69926.16,5212.68,114.68,69.93,0.01
2025-11-11,Khavda Renewable Energy Park,137.76885408,0.0,137.76885408,137.77,112970.46,68884.43,5135.02,112.97,68.88,0.01
2025-11-12,Khavda Renewable Energy Park,136.04871434,0.0,136.04871434,136.05,111559.95,68024.36,5070.91,111.56,68.02,0.01
2025-11-13,Khavda Renewable Energy Park,137.67578621500002,0.0,137.67578621500002,137.68,112894.14,68837.89,5131.55,112.89,68.84,0.01
2025-11-14,Khavda Renewable Energy Park,134.91271716999998,0.0,134.91271716999998,134.91,110628.43,67456.36,5028.56,110.63,67.46,0.01
2025-11-15,Khavda Renewable Energy Park,134.09614636000003,0.0,134.09614636000003,134.1,109958.84,67048.07,4998.13,109.96,67.05,0.0
2025-11-16,Khavda Renewable Energy Park,133.60387205,2.40054869684484e-07,133.60387229005488,133.6,109555.18,66801.94,4979.78,109.56,66.8,0.0
2025-11-17,Khavda Renewable Energy Park,132.64078729,0.0,132.64078729,132.64,108765.45,66320.39,4943.88,108.77,66.32,0.0
2025-11-18,Khavda Renewable Energy Park,131.44131462,0.0,131.44131462,131.44,107781.88,65720.66,4899.18,107.78,65.72,0.0
2025-11-19,Khavda Renewable Energy Park,129.67631314000002,0.0,129.67631314000002,129.68,106334.58,64838.16,4833.39,106.33,64.84,0.0
2025-11-20,Khavda Renewable Energy Park,125.38304372,0.0,125.38304372,125.38,102814.1,62691.52,4673.37,102.81,62.69,0.0
2025-11-21,Khavda Renewable Energy Park,121.93779251500004,0.0,121.93779251500004,121.94,99988.99,60968.9,4544.95,99.99,60.97,0.0
2025-11-22,Khavda Renewable Energy Park,121.98983566,0.0,121.98983566,121.99,100031.67,60994.92,4546.89,100.03,60.99,0.0
2025-11-23,Khavda Renewable Energy Park,127.4190698,0.0,127.4190698,127.42,104483.64,63709.53,4749.26,104.48,63.71,0.0
2025-11-24,Khavda Renewable Energy Park,130.22194361,0.0,130.22194361,130.22,106781.99,65110.97,4853.73,106.78,65.11,0.0
2025-11-25,Khavda Renewable Energy Park,114.59086584,0.0,114.59086584,114.59,93964.51,57295.43,4271.11,93.96,57.3,0.0
2025-11-26,Khavda Renewable Energy Park,107.75059295,0.0,107.75059295,107.75,88355.49,53875.3,4016.16,88.36,53.88,0.0
2025-11-27,Khavda Renewable Energy Park,110.820023765,0.0,110.820023765,110.82,90872.42,55410.01,4130.56,90.87,55.41,0.0
2025-11-28,Khavda Renewable Energy Park,95.328079,0.004725,95.332804,95.33,78172.9,47666.4,3553.31,78.17,47.67,0.0
2025-11-29,Khavda Renewable Energy Park,65.78670867999999,0.0,65.78670867999999,65.79,53945.1,32893.35,2452.05,53.95,32.89,0.0
2025-11-30,Khavda Renewable Energy Park,76.78938883000001,0.0,76.78938883000001,76.79,62967.3,38394.69,2862.15,62.97,38.39,0.0
2025-12-01,Khavda Renewable Energy Park,102.17387268,0.0,102.17387268,102.17,83782.58,51086.94,3808.3,83.78,51.09,0.0
2025-12-02,Khavda Renewable Energy Park,117.16822534999996,0.0,117.16822534999996,117.17,96077.94,58584.11,4367.18,96.08,58.58,0.0
2025-12-03,Khavda Renewable Energy Park,114.625632,0.0025561042524005,114.62818810425242,114.63,93995.11,57314.09,4272.5,94.0,57.31,0.0
2025-12-04,Khavda Renewable Energy Park,111.750215995,0.0016465363511659,111.75186253135116,111.75,91636.53,55875.93,4165.3,91.64,55.88,0.0
2025-12-05,Khavda Renewable Energy Park,110.21413546,0.0111999999999999,110.22533546,110.23,90384.78,55112.67,4108.4,90.38,55.11,0.0
2025-12-06,Khavda Renewable Energy Park,73.11970237,0.0005274005486968,73.12022977054869,73.12,59958.59,36560.11,2725.39,59.96,36.56,0.0
2025-12-07,Khavda Renewable Energy Park,118.35173636,0.0,118.35173636,118.35,97048.42,59175.87,4411.29,97.05,59.18,0.0
2025-12-08,Khavda Renewable Energy Park,122.35197403,0.0064814814814814,122.35845551148148,122.36,100333.93,61179.23,4560.63,100.33,61.18,0.0
2025-12-09,Khavda Renewable Energy Park,118.177449775,0.0,118.177449775,118.18,96905.51,59088.72,4404.8,96.91,59.09,0.0
2025-12-10,Khavda Renewable Energy Park,114.75628186,0.0,114.75628186,114.76,94100.15,57378.14,4277.28,94.1,57.38,0.0
2025-12-11,Khavda Renewable Energy Park,116.601492425,0.0,116.601492425,116.6,95613.22,58300.75,4346.06,95.61,58.3,0.0
2025-12-12,Khavda Renewable Energy Park,121.27243964,0.0,121.27243964,121.27,99443.4,60636.22,4520.15,99.44,60.64,0.0
2025-12-13,Khavda Renewable Energy Park,119.934491875,0.0,119.934491875,119.93,98346.28,59967.25,4470.29,98.35,59.97,0.0
2025-12-14,Khavda Renewable Energy Park,119.07567342,0.0,119.07567342,119.08,97642.05,59537.84,4438.28,97.64,59.54,0.0
2025-12-15,Khavda Renewable Energy Park,117.53600914,1.5363511659808e-05,117.53602450351164,117.54,96379.54,58768.01,4380.89,96.38,58.77,0.0
2025-12-16,Khavda Renewable Energy Park,116.72998479999998,0.1869278463648833,116.91691264636486,116.92,95871.87,58458.46,4357.81,95.87,58.46,0.0
2025-12-17,Khavda Renewable Energy Park,112.79122855,0.0001229080932784,112.79135145809327,112.79,92488.91,56395.68,4204.04,92.49,56.4,0.0
2025-12-18,Khavda Renewable Energy Park,105.635072675,0.0,105.635072675,105.64,86620.76,52817.54,3937.31,86.62,52.82,0.0
2025-12-19,Khavda Renewable Energy Park,117.60262800000002,0.0,117.60262800000002,117.6,96434.15,58801.31,4383.37,96.43,58.8,0.0
2025-12-20,Khavda Renewable Energy Park,117.71348094,0.0,117.71348094,117.71,96525.05,58856.74,4387.5,96.53,58.86,0.0
2025-12-21,Khavda Renewable Energy Park,109.24326611,0.0,109.24326611,109.24,89579.48,54621.63,4071.79,89.58,54.62,0.0
2025-12-22,Khavda Renewable Energy Park,115.502328865,0.0,115.502328865,115.5,94711.91,57751.16,4305.09,94.71,57.75,0.0
2025-12-23,Khavda Renewable Energy Park,114.62780483,0.0493022290809327,114.67710705908092,114.68,94035.23,57338.55,4274.33,94.04,57.34,0.0
2025-12-24,Khavda Renewable Energy Park,116.092060645,0.0153635116598079,116.1074241566598,116.11,95208.09,58053.71,4327.64,95.21,58.05,0.0
2025-12-25,Khavda Renewable Energy Park,109.73044225,0.0,109.73044225,109.73,89978.96,54865.22,4089.95,89.98,54.87,0.0
2025-12-26,Khavda Renewable Energy Park,110.474500895,0.0,110.474500895,110.47,90589.09,55237.25,4117.69,90.59,55.24,0.0
2025-12-27,Khavda Renewable Energy Park,98.37191848,0.0,98.37191848,98.37,80664.97,49185.96,3666.59,80.66,49.19,0.0
2025-12-28,Khavda Renewable Energy Park,110.6114724,0.0,110.6114724,110.61,90701.41,55305.74,4122.79,90.7,55.31,0.0
2025-12-29,Khavda Renewable Energy Park,104.8231657,0.0,104.8231657,104.82,85955.0,52411.58,3907.05,85.96,52.41,0.0
2025-12-30,Khavda Renewable Energy Park,82.14829392,0.0111999999999999,82.15949392,82.16,67370.79,41079.75,3062.31,67.37,41.08,0.0
2025-12-31,Khavda Renewable Energy Park,78.831154325,0.1372602537722908,78.9684145787723,78.97,64754.1,39484.21,2943.37,64.75,39.48,0.0
2026-01-01,Khavda Renewable Energy Park,99.86668428,0.0102923525377229,99.87697663253772,99.88,81899.12,49938.49,3722.69,81.9,49.94,0.0
2026-01-02,Khavda Renewable Energy Park,119.71262731999998,0.163590672153635,119.8762179921536,119.88,98298.5,59938.11,4468.11,98.3,59.94,0.0
2026-01-03,Khavda Renewable Energy Park,118.97695645,0.0052696844993141,118.9822261344993,118.98,97565.43,59491.11,4434.79,97.57,59.49,0.0
2026-01-04,Khavda Renewable Energy Park,121.07394156000002,0.0,121.07394156000002,121.07,99280.63,60536.97,4512.76,99.28,60.54,0.0
2026-01-05,Khavda Renewable Energy Park,118.85810299,0.0,118.85810299,118.86,97463.64,59429.05,4430.17,97.46,59.43,0.0
2026-01-06,Khavda Renewable Energy Park,122.303650205,0.3463744513031547,122.65002465630316,122.65,100573.02,61325.01,4571.5,100.57,61.33,0.0
2026-01-07,Khavda Renewable Energy Park,124.74752983,0.7019701303155003,125.4494999603155,125.45,102868.59,62724.75,4675.84,102.87,62.72,0.0
2026-01-08,Khavda Renewable Energy Park,120.00610237,0.0788601851851851,120.0849625551852,120.08,98469.67,60042.48,4475.89,98.47,60.04,0.0
2026-01-09,Khavda Renewable Energy Park,125.21778500000002,0.384475,125.60226000000002,125.6,102993.85,62801.13,4681.54,102.99,62.8,0.0
2026-01-10,Khavda Renewable Energy Park,123.90085543,0.5034315500685874,124.40428698006858,124.4,102011.52,62202.14,4636.89,102.01,62.2,0.0
2026-01-11,Khavda Renewable Energy Park,121.453308845,2.452955795610425,123.90626464061044,123.91,101603.14,61953.13,4618.32,101.6,61.95,0.0
2026-01-12,Khavda Renewable Energy Park,119.49116036,0.1229080932784635,119.61406845327848,119.61,98083.54,59807.03,4458.34,98.08,59.81,0.0
2026-01-13,Khavda Renewable Energy Park,107.33361996499998,0.1183564128943758,107.45197637789435,107.45,88110.62,53725.99,4005.03,88.11,53.73,0.0
2026-01-14,Khavda Renewable Energy Park,121.54627111000003,0.004725,121.55099611000004,121.55,99671.82,60775.5,4530.54,99.67,60.78,0.0
2026-01-15,Khavda Renewable Energy Park,127.209291055,0.0,127.209291055,127.21,104311.62,63604.65,4741.44,104.31,63.6,0.0
2026-01-16,Khavda Renewable Energy Park,128.82616879,0.0,128.82616879,128.83,105637.46,64413.08,4801.7,105.64,64.41,0.0
2026-01-17,Khavda Renewable Energy Park,106.7675433,0.0,106.7675433,106.77,87549.39,53383.77,3979.52,87.55,53.38,0.0
2026-01-18,Khavda Renewable Energy Park,117.922425775,0.0177851851851851,117.9402109601852,117.94,96710.97,58970.11,4395.95,96.71,58.97,0.0
2026-01-19,Khavda Renewable Energy Park,113.24784152,0.0,113.24784152,113.25,92863.23,56623.92,4221.06,92.86,56.62,0.0
2026-01-20,Khavda Renewable Energy Park,119.10181128999996,0.0,119.10181128999996,119.1,97663.49,59550.91,4439.25,97.66,59.55,0.0
2026-01-21,Khavda Renewable Energy Park,122.71312229,0.0,122.71312229,122.71,100624.76,61356.56,4573.85,100.62,61.36,0.0
2026-01-22,Khavda Renewable Energy Park,117.24447096999998,0.6308814814814814,117.87535245148146,117.88,96657.79,58937.68,4393.54,96.66,58.94,0.0
2026-01-23,Khavda Renewable Energy Park,129.156270815,0.5521185185185188,129.7083893335185,129.71,106360.88,64854.19,4834.59,106.36,64.85,0.0
2026-01-24,Khavda Renewable Energy Park,101.43791812,0.9113481481481474,102.34926626814816,102.35,83926.4,51174.63,3814.84,83.93,51.17,0.0
2026-01-25,Khavda Renewable Energy Park,96.225747475,3.617440363511659,99.84318783851168,99.84,81871.41,49921.59,3721.43,81.87,49.92,0.0
