date,site_name,total_generation_mw,predicted_total_generation_mw,daily_revenue_inr,revenue_at_risk_inr,co2_avoided_tons,coal_saved_tons,trees_equivalent_million,overall_risk_level,risk_alert,active_high_risk_factors,ai_insight
2025-08-06,Khavda Renewable Energy Park,106.3023964789704,35.591675,478360.78,4783.61,29.92,18.25,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-07,Khavda Renewable Energy Park,100.353276262824,30.643808,451589.74,4515.9,25.18,15.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-08,Khavda Renewable Energy Park,86.88508822506235,15.214753,390982.9,3909.83,12.85,7.83,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-09,Khavda Renewable Energy Park,66.78814540640897,4.972123,300546.65,15027.33,4.14,2.52,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-10,Khavda Renewable Energy Park,76.46153390893475,11.367996,344076.9,17203.84,9.4,5.73,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-11,Khavda Renewable Energy Park,83.4207996025406,13.578194,375393.6,18769.68,11.4,6.95,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-12,Khavda Renewable Energy Park,73.55857139834886,12.778259,331013.57,16550.68,10.5,6.4,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-13,Khavda Renewable Energy Park,53.12789649322562,1.7763598,239075.53,11953.78,1.61,0.98,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-14,Khavda Renewable Energy Park,42.44912916255,0.13491353,191021.08,9551.05,0.08,0.05,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-15,Khavda Renewable Energy Park,70.02168409473599,4.445307,315097.58,15754.88,3.54,2.16,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-16,Khavda Renewable Energy Park,63.985679304239454,2.7087665,287935.56,14396.78,2.38,1.45,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-17,Khavda Renewable Energy Park,90.2157883982564,10.090858,405971.05,20298.55,8.22,5.01,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-18,Khavda Renewable Energy Park,86.29597208443639,9.439472,388331.87,19416.59,8.05,4.91,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-19,Khavda Renewable Energy Park,51.82404139154,1.327413,233208.19,11660.41,1.05,0.64,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-20,Khavda Renewable Energy Park,48.790429577208016,0.57493067,219556.93,10977.85,0.45,0.28,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-21,Khavda Renewable Energy Park,39.6165375621368,0.13746876,178274.42,8913.72,0.07,0.04,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-22,Khavda Renewable Energy Park,40.650851443296006,5.706506,182928.83,9146.44,4.61,2.81,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-23,Khavda Renewable Energy Park,88.64561650230632,25.476421,398905.27,3989.05,20.8,12.68,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-24,Khavda Renewable Energy Park,82.56831063261443,28.927105,371557.4,3715.57,24.05,14.66,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-25,Khavda Renewable Energy Park,63.840881472064126,11.416563,287283.97,14364.2,9.27,5.65,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-26,Khavda Renewable Energy Park,67.94881889750455,11.078743,305769.69,3057.7,8.97,5.47,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-27,Khavda Renewable Energy Park,92.55976342971852,16.91838,416518.94,4165.19,13.78,8.4,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-08-28,Khavda Renewable Energy Park,80.93257122492037,8.39743,364196.57,18209.83,7.02,4.28,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-29,Khavda Renewable Energy Park,78.1430025654123,5.7665186,351643.51,17582.18,4.73,2.89,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-30,Khavda Renewable Energy Park,56.8933508440371,1.7862521,256020.08,12801.0,1.7,1.03,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-08-31,Khavda Renewable Energy Park,74.71287615838274,9.416405,336207.94,16810.4,7.67,4.68,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-09-01,Khavda Renewable Energy Park,87.95054693023175,25.34878,395777.46,3957.77,20.46,12.47,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-02,Khavda Renewable Energy Park,90.2653217190576,28.970333,406193.95,4061.94,23.95,14.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-03,Khavda Renewable Energy Park,100.8481953286204,30.365873,453816.88,4538.17,24.88,15.17,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-04,Khavda Renewable Energy Park,100.55693188974354,19.136189,452506.19,4525.06,15.95,9.72,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-05,Khavda Renewable Energy Park,62.56351271786827,4.3765473,281535.81,14076.79,3.87,2.36,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-09-06,Khavda Renewable Energy Park,55.83936856076775,7.655661,251277.16,12563.86,6.28,3.83,0.0,MEDIUM,WEATHER_WARNING,CLOUD_CURTAILMENT|HEAVY_RAIN,Cloud cover and rainfall may reduce solar generation.
2025-09-07,Khavda Renewable Energy Park,20.638301056922337,11.46492,92872.35,4643.62,9.73,5.93,0.0,MEDIUM,WEATHER_WARNING,CLOUD_CURTAILMENT|HEAVY_RAIN,Cloud cover and rainfall may reduce solar generation.
2025-09-08,Khavda Renewable Energy Park,70.34099205626369,50.572025,316534.46,31653.45,41.67,25.41,0.0,HIGH,CRITICAL_WEATHER_ALERT,CLOUD_CURTAILMENT|HEAVY_RAIN,Cloud cover and rainfall may reduce solar generation.
2025-09-09,Khavda Renewable Energy Park,70.336190513778,15.294608,316512.86,15825.64,12.88,7.85,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-09-10,Khavda Renewable Energy Park,102.23788257929984,35.757393,460070.47,4600.7,29.96,18.27,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-11,Khavda Renewable Energy Park,110.13510005627592,35.62153,495607.95,4956.08,29.83,18.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-12,Khavda Renewable Energy Park,122.7131030949496,41.29185,552208.96,5522.09,34.04,20.75,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-13,Khavda Renewable Energy Park,141.1212746722425,67.221664,635045.74,6350.46,54.89,33.47,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-14,Khavda Renewable Energy Park,117.6111459157471,30.304298,529250.16,5292.5,24.94,15.21,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-15,Khavda Renewable Energy Park,110.2373640794436,30.660854,496068.14,4960.68,25.44,15.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-16,Khavda Renewable Energy Park,104.06192302699738,37.032658,468278.65,4682.79,30.19,18.41,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-17,Khavda Renewable Energy Park,90.67624641911326,16.344467,408043.11,4080.43,13.75,8.38,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-18,Khavda Renewable Energy Park,104.5846717526636,28.368704,470631.02,4706.31,23.31,14.21,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-19,Khavda Renewable Energy Park,123.54864379172598,44.36581,555968.9,5559.69,36.65,22.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-20,Khavda Renewable Energy Park,126.48838574304,44.36581,569197.74,5691.98,37.27,22.73,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-21,Khavda Renewable Energy Park,109.93291501826334,26.029188,494698.12,4946.98,21.21,12.93,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-22,Khavda Renewable Energy Park,113.63015936903068,30.614534,511335.72,5113.36,25.46,15.52,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-23,Khavda Renewable Energy Park,144.7315179418458,75.858444,651291.83,6512.92,62.33,38.01,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-24,Khavda Renewable Energy Park,130.45595404895454,59.55887,587051.79,5870.52,48.85,29.78,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-25,Khavda Renewable Energy Park,147.9776159305066,84.36869,665899.27,6658.99,69.29,42.25,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-26,Khavda Renewable Energy Park,144.36175705385722,79.88506,649627.91,6496.28,65.75,40.09,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-27,Khavda Renewable Energy Park,122.781688614816,42.02156,552517.6,5525.18,34.78,21.21,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-09-28,Khavda Renewable Energy Park,86.65186248363985,9.020968,389933.38,19496.67,7.54,4.6,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-09-29,Khavda Renewable Energy Park,63.73773733958217,3.765974,286819.82,14340.99,3.22,1.96,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-09-30,Khavda Renewable Energy Park,46.65424808981072,4.975495,209944.12,10497.21,4.22,2.58,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-01,Khavda Renewable Energy Park,38.03218731994784,3.4006522,171144.84,8557.24,2.8,1.7,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-02,Khavda Renewable Energy Park,35.99209998004801,7.2868743,161964.45,8098.22,6.15,3.75,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-03,Khavda Renewable Energy Park,27.575376048416004,1.0236989,124089.19,6204.46,0.84,0.51,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-04,Khavda Renewable Energy Park,111.87783435420717,38.597103,503450.25,5034.5,32.0,19.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-05,Khavda Renewable Energy Park,106.03656974538988,39.36066,477164.56,4771.65,32.16,19.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-06,Khavda Renewable Energy Park,118.23462561315584,58.726597,532055.82,5320.56,48.14,29.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-07,Khavda Renewable Energy Park,138.8489793710688,82.04757,624820.41,6248.2,67.27,41.02,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-08,Khavda Renewable Energy Park,136.28809436634918,85.13384,613296.42,6132.96,69.88,42.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-09,Khavda Renewable Energy Park,121.92293822632,66.30159,548653.22,5486.53,54.29,33.11,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-10,Khavda Renewable Energy Park,122.4104416873184,66.31026,550846.99,5508.47,54.16,33.02,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-11,Khavda Renewable Energy Park,129.40453630051204,77.07566,582320.41,5823.2,63.46,38.7,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-12,Khavda Renewable Energy Park,155.46827117789,110.81549,699607.22,6996.07,90.69,55.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-13,Khavda Renewable Energy Park,155.59716885081602,110.83907,700187.26,7001.87,90.78,55.36,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-14,Khavda Renewable Energy Park,158.899381227312,116.29383,715047.22,7150.47,96.16,58.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-15,Khavda Renewable Energy Park,161.2954932429368,119.043915,725829.72,7258.3,97.81,59.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-16,Khavda Renewable Energy Park,160.388733794212,116.82822,721749.3,7217.49,96.92,59.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-17,Khavda Renewable Energy Park,156.86126401770002,110.881485,705875.69,7058.76,91.32,55.68,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-18,Khavda Renewable Energy Park,155.75281839392002,113.3093,700887.68,7008.88,92.94,56.67,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-19,Khavda Renewable Energy Park,153.2393709081928,110.825806,689577.17,6895.77,90.89,55.42,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-20,Khavda Renewable Energy Park,151.2753398816,110.813896,680739.03,6807.39,90.75,55.34,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-21,Khavda Renewable Energy Park,142.658665860018,103.981316,641964.0,6419.64,85.85,52.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-22,Khavda Renewable Energy Park,134.1092607641468,99.93598,603491.67,6034.92,81.98,49.99,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-23,Khavda Renewable Energy Park,139.41310209586763,99.9434,627358.96,6273.59,81.95,49.97,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-24,Khavda Renewable Energy Park,130.7428646922388,93.05475,588342.89,5883.43,76.25,46.5,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-25,Khavda Renewable Energy Park,127.79454739352892,90.12465,575075.46,5750.75,73.98,45.11,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-10-26,Khavda Renewable Energy Park,60.33114889120705,5.6872725,271490.17,13574.51,4.82,2.94,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-27,Khavda Renewable Energy Park,41.30577941053535,1.7751337,185876.01,9293.8,1.45,0.89,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-28,Khavda Renewable Energy Park,39.83612787861452,6.644825,179262.58,8963.13,5.31,3.24,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-29,Khavda Renewable Energy Park,36.60002649301784,1.5327995,164700.12,8235.01,1.28,0.78,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-30,Khavda Renewable Energy Park,34.53045037527645,0.6756631,155387.03,7769.35,0.63,0.38,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-10-31,Khavda Renewable Energy Park,70.70819951613122,11.036205,318186.9,3181.87,8.75,5.33,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-01,Khavda Renewable Energy Park,70.289914233616,9.045125,316304.61,3163.05,7.43,4.53,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-02,Khavda Renewable Energy Park,59.1813395908416,6.0092716,266316.03,13315.8,5.25,3.2,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2025-11-03,Khavda Renewable Energy Park,76.01530236090211,25.852417,342068.86,3420.69,21.26,12.97,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-04,Khavda Renewable Energy Park,140.79935438591562,103.9529,633597.09,6335.97,85.57,52.18,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-05,Khavda Renewable Energy Park,136.35517578242562,98.46062,613598.29,6135.98,80.81,49.27,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-06,Khavda Renewable Energy Park,144.11161044499997,107.66648,648502.25,6485.02,87.87,53.58,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-07,Khavda Renewable Energy Park,142.66195273,106.69762,641978.79,6419.79,87.41,53.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-08,Khavda Renewable Energy Park,139.66642689999998,105.09768,628498.92,6284.99,86.18,52.55,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-09,Khavda Renewable Energy Park,141.0367739,106.64702,634665.48,6346.65,87.24,53.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-10,Khavda Renewable Energy Park,139.8523126,106.1115,629335.41,6293.35,86.79,52.92,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-11,Khavda Renewable Energy Park,137.76885408,103.49042,619959.84,6199.6,84.81,51.72,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-12,Khavda Renewable Energy Park,136.04871434,101.577415,612219.21,6122.19,83.51,50.92,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-13,Khavda Renewable Energy Park,137.67578621500002,103.51703,619541.04,6195.41,84.51,51.53,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-14,Khavda Renewable Energy Park,134.91271716999998,100.857765,607107.23,6071.07,82.98,50.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-15,Khavda Renewable Energy Park,134.09614636000003,101.549446,603432.66,6034.33,83.5,50.91,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-16,Khavda Renewable Energy Park,133.60387229005488,101.45066,601217.43,6012.17,83.33,50.81,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-17,Khavda Renewable Energy Park,132.64078729,100.29912,596883.54,5968.84,82.22,50.13,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-18,Khavda Renewable Energy Park,131.44131462,99.36677,591485.92,5914.86,81.42,49.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-19,Khavda Renewable Energy Park,129.67631314000002,97.47215,583543.41,5835.43,79.74,48.62,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-20,Khavda Renewable Energy Park,125.38304372,94.42463,564223.7,5642.24,77.37,47.18,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-21,Khavda Renewable Energy Park,121.93779251500004,92.32747,548720.07,5487.2,75.75,46.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-22,Khavda Renewable Energy Park,121.98983566,88.47634,548954.26,5489.54,72.64,44.29,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-23,Khavda Renewable Energy Park,127.4190698,94.81509,573385.81,5733.86,77.86,47.47,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-24,Khavda Renewable Energy Park,130.22194361,96.489555,585998.75,5859.99,79.12,48.24,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-25,Khavda Renewable Energy Park,114.59086584,85.54607,515658.9,5156.59,70.22,42.82,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-26,Khavda Renewable Energy Park,107.75059295,82.61374,484877.67,4848.78,67.67,41.26,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-27,Khavda Renewable Energy Park,110.820023765,83.97663,498690.11,4986.9,69.03,42.09,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-28,Khavda Renewable Energy Park,95.332804,73.62233,428997.62,4289.98,60.51,36.9,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-29,Khavda Renewable Energy Park,65.78670867999999,28.992512,296040.19,2960.4,23.51,14.34,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-11-30,Khavda Renewable Energy Park,76.78938883000001,44.491016,345552.25,3455.52,36.54,22.28,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-01,Khavda Renewable Energy Park,102.17387268,77.9861,459782.43,4597.82,64.02,39.04,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-02,Khavda Renewable Energy Park,117.16822534999996,85.170395,527257.01,5272.57,69.69,42.5,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-03,Khavda Renewable Energy Park,114.62818810425242,74.60811,515826.85,5158.27,61.25,37.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-04,Khavda Renewable Energy Park,111.75186253135116,82.368286,502883.38,5028.83,67.56,41.2,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-05,Khavda Renewable Energy Park,110.22533546,81.52857,496014.01,4960.14,66.84,40.75,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-06,Khavda Renewable Energy Park,73.12022977054869,25.149582,329041.03,3290.41,20.57,12.54,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-07,Khavda Renewable Energy Park,118.35173636,85.15855,532582.81,5325.83,69.96,42.66,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-08,Khavda Renewable Energy Park,122.35845551148148,85.5619,550613.05,5506.13,70.39,42.92,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-09,Khavda Renewable Energy Park,118.177449775,70.51208,531798.52,5317.99,57.85,35.28,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-10,Khavda Renewable Energy Park,114.75628186,64.773346,516403.27,5164.03,53.12,32.39,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-11,Khavda Renewable Energy Park,116.601492425,72.62966,524706.72,5247.07,59.62,36.36,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-12,Khavda Renewable Energy Park,121.27243964,85.49059,545725.98,5457.26,70.06,42.72,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-13,Khavda Renewable Energy Park,119.934491875,83.95353,539705.21,5397.05,69.05,42.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
